,click_status,AMP_timestamp,query_term,IP_address,user_agent,cost_per_click,conversions,country,city,devices,date,hour,query_term_list,len_query_term_list,ip_clicks_status
4385,1,29/01/15 12:59,"[""century 21 real estate"",""real estate agencies"",""nj real estate""]",204.101.198.149,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Trident/6.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; 360SE),0.17,0,Canada,Unknown,compatible,29/01/1,12,"['century 21 real estate', 'real estate agencies', 'nj real estate']",3,0
4386,0,29/01/15 12:59,"[""facebook"",""fecabook"",""face book""]",253.136.197.216,Mozilla/5.0 (Windows NT 6.1; rv:17.0) Gecko/17.0 Firefox/17.0,0.17,0,Unknown,Unknown,Windows,29/01/1,12,"['facebook', 'fecabook', 'face book']",3,0
4387,0,29/01/15 12:59,"[""Facebook""]",73.50.108.194,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,0.17,0,United States,Bartlett,Windows,29/01/1,12,['Facebook'],1,0
4388,0,29/01/15 12:59,"[""car title loans"",""loan quotes"",""car financing""]",24.105.20.139,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; 360SE),0.7,0,United States,Irvine,compatible,29/01/1,12,"['car title loans', 'loan quotes', 'car financing']",3,0
4389,1,29/01/15 12:59,"[""Filmes Online Gratis""]",73.81.101.206,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Philadelphia,Windows,29/01/1,12,['Filmes Online Gratis'],1,0
4390,1,29/01/15 12:59,"[""Ad Change""]",112.197.76.85,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,0.17,0,Vietnam,Ho Chi Minh City,Windows,29/01/1,12,['Ad Change'],1,0
4391,1,29/01/15 12:59,"[""unfollowed me"",""Not Follow ME""]",8.229.166.182,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,0.17,0,United States,Unknown,Windows,29/01/1,12,"['unfollowed me', 'Not Follow ME']",2,1
4392,1,29/01/15 12:59,"[""facebook"",""fecabook"",""Faceb Book""]",12.191.244.187,Mozilla/5.0 (Windows NT 6.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2,0.17,0,United States,Unknown,Windows,29/01/1,12,"['facebook', 'fecabook', 'Faceb Book']",3,0
4393,1,29/01/15 12:59,"[""autotrader"",""autotrade"",""car website""]",2.163.66.60,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0,1.24,2,Germany,Rüdesheim,Macintosh,29/01/1,12,"['autotrader', 'autotrade', 'car website']",3,0
4394,1,29/01/15 12:59,"[""edu online info"",""degree programs"",""online degree program""]",204.217.246.146,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),0.22,1,United States,Unknown,compatible,29/01/1,12,"['edu online info', 'degree programs', 'online degree program']",3,0
4395,1,29/01/15 12:59,"[""pediatric job"",""Craigslist ORG"",""best job""]",200.25.191.246,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.22,0,Ecuador,Quito,Windows,29/01/1,12,"['pediatric job', 'Craigslist ORG', 'best job']",3,0
4396,1,29/01/15 12:59,"[""pediatric job"",""Craigslist ORG"",""online job""]",221.74.153.250,Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0,0.22,1,Japan,Unknown,Windows,29/01/1,12,"['pediatric job', 'Craigslist ORG', 'online job']",3,0
4397,1,29/01/15 12:59,"[""search"",""goolg"",""google com""]",18.156.75.220,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,12,"['search', 'goolg', 'google com']",3,0
4398,1,29/01/15 12:59,"[""car title loans"",""loan quotes"",""car financing""]",99.58.152.185,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; InfoPath.2; 360SE),1.24,2,United States,Unknown,compatible,29/01/1,12,"['car title loans', 'loan quotes', 'car financing']",3,1
4399,1,29/01/15 12:59,"[""cheap deals"",""inclusive vacations"",""all inclusive deals""]",204.46.251.19,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),0.18,0,United States,Durham,compatible,29/01/1,12,"['cheap deals', 'inclusive vacations', 'all inclusive deals']",3,0
4400,0,29/01/15 12:59,"[""satellite maps"",""map google"",""graphic map""]",6.97.69.12,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",0.17,0,United States,Fort Huachuca,Windows,29/01/1,12,"['satellite maps', 'map google', 'graphic map']",3,0
4401,1,29/01/15 12:59,"[""ad words"",""goolg"",""googeo""]",204.244.78.181,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; 360SE),0.17,0,Canada,Innisfail,compatible,29/01/1,12,"['ad words', 'goolg', 'googeo']",3,0
4402,1,29/01/15 13:00,"[""force download"",""youtuby"",""youtube org""]",6.94.255.59,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",0.17,0,United States,Fort Huachuca,Windows,29/01/1,13,"['force download', 'youtuby', 'youtube org']",3,0
4403,1,29/01/15 13:00,"[""vivids ticket"",""vivid ticket"",""concert ticket""]",225.230.169.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.41,0,Unknown,Unknown,Macintosh,29/01/1,13,"['vivids ticket', 'vivid ticket', 'concert ticket']",3,0
4404,1,29/01/15 13:00,"[""Byethost""]",13.48.197.125,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; Tablet PC 2.0),0.17,0,United States,Norwalk,compatible,29/01/1,13,['Byethost'],1,1
4405,1,29/01/15 13:00,"[""meet girls"",""dating girls""]",97.226.239.52,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; MASPJS; rv:11.0) like Gecko,0.17,0,United States,Unknown,Windows,29/01/1,13,"['meet girls', 'dating girls']",2,0
4406,0,29/01/15 13:00,"[""people locator""]",69.32.29.126,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; InfoPath.1),0.17,0,United States,Mason,compatible,29/01/1,13,['people locator'],1,1
4407,0,29/01/15 13:00,"[""facebook"",""fecabook"",""kacebook""]",96.73.161.240,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,13,"['facebook', 'fecabook', 'kacebook']",3,1
4408,0,29/01/15 13:00,"[""Byethost""]",189.182.150.237,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; InfoPath.3),0.17,0,Mexico,Puerto Vallarta,compatible,29/01/1,13,['Byethost'],1,1
4409,1,29/01/15 13:00,"[""nacer""]",13.100.152.164,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Alt1Games.TwelveSky2 1.0a),0.17,0,United States,Redmond,compatible,29/01/1,13,['nacer'],1,1
4410,1,29/01/15 13:00,"[""hotfile""]",191.185.128.38,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0,0.17,0,Brazil,Belo Horizonte,Windows,29/01/1,13,['hotfile'],1,0
4411,1,29/01/15 13:00,"[""gucci womens watches"",""mens watches"",""womens purses"",""womens handbags""]",86.130.253.130,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/600.1.25 (KHTML, like Gecko) Version/8.0 Safari/600.1.25",0.31,0,United Kingdom,Tiverton,Macintosh,29/01/1,13,"['gucci womens watches', 'mens watches', 'womens purses', 'womens handbags']",4,1
4412,0,29/01/15 13:00,"[""Byethost""]",13.48.102.104,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; MANMJS),0.17,0,United States,Norwalk,compatible,29/01/1,13,['Byethost'],1,1
4413,1,29/01/15 13:00,"[""nacer""]",13.100.152.164,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Alt1Games.TwelveSky2 1.0a),0.17,0,United States,Redmond,compatible,29/01/1,13,['nacer'],1,1
4414,1,29/01/15 13:00,"[""new homepage"",""google"",""blog""]",71.218.86.200,Mozilla/5.0 (Windows NT 6.2; ARM; Trident/7.0; Touch; rv:11.0; WPDesktop; Lumia 720) like Gecko,0.17,0,United States,Denver,Windows,29/01/1,13,"['new homepage', 'google', 'blog']",3,0
4415,1,29/01/15 13:00,"[""force download"",""youtuby"",""youtube org""]",6.101.29.32,Mozilla/5.0 (Windows NT 5.1; rv:10.0) Gecko/20100101 Firefox/10.0,0.17,0,United States,Fort Huachuca,Windows,29/01/1,13,"['force download', 'youtuby', 'youtube org']",3,0
4416,1,29/01/15 13:00,"[""Tampa Bay Race Track""]",222.109.18.41,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0.18,0,"Korea, Republic of",Seoul,Windows,29/01/1,13,['Tampa Bay Race Track'],1,0
4417,0,29/01/15 13:00,"[""Byethost""]",189.205.224.139,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C),0.17,0,Mexico,San Nicolás De Los Garza,compatible,29/01/1,13,['Byethost'],1,1
4418,0,29/01/15 13:00,"[""Byethost""]",76.80.120.137,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/7.0; .NET4.0E; .NET4.0C),0.17,0,United States,Los Angeles,compatible,29/01/1,13,['Byethost'],1,1
4419,0,29/01/15 13:00,"[""car title loans"",""loan quotes"",""new car payment""]",24.105.46.38,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; LBBROWSER),0.7,0,United States,Irvine,compatible,29/01/1,13,"['car title loans', 'loan quotes', 'new car payment']",3,0
4420,1,29/01/15 13:00,"[""analysis report""]",71.232.63.69,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Boston,Windows,29/01/1,13,['analysis report'],1,0
4421,1,29/01/15 13:00,"[""force download"",""youtuby"",""Listen on Repeat""]",74.220.48.64,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Elizabethtown,Windows,29/01/1,13,"['force download', 'youtuby', 'Listen on Repeat']",3,0
4422,1,29/01/15 13:00,"[""employment"",""auto employment"",""employment contract"",""it employment"",""at home employment""]",78.227.138.187,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MAAU; BOIE9;ENUS),0.24,0,France,Valenciennes,compatible,29/01/1,13,"['employment', 'auto employment', 'employment contract', 'it employment', 'at home employment']",5,0
4423,1,29/01/15 13:00,"[""autotrader"",""autotrade"",""car website""]",67.201.66.182,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,1.24,2,United States,Ft Mitchell,Windows,29/01/1,13,"['autotrader', 'autotrade', 'car website']",3,0
4424,1,29/01/15 13:00,"[""Chez Artiste""]",74.127.138.32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18",0.17,0,United States,Ada,Macintosh,29/01/1,13,['Chez Artiste'],1,0
4425,1,29/01/15 13:00,"[""Economic Times"",""the times of india"",""times""]",1.61.252.51,Opera/9.80 (Android; Opera Mini/7.6.40234/35.6998; U; en) Presto/2.8.119 Version/11.10,0.18,0,China,Harbin,Android,29/01/1,13,"['Economic Times', 'the times of india', 'times']",3,0
4426,1,29/01/15 13:00,"[""edu online info"",""degree programs"",""online degree program""]",204.77.65.123,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; 360SE),0.22,1,United States,Lawrence,compatible,29/01/1,13,"['edu online info', 'degree programs', 'online degree program']",3,0
4427,1,29/01/15 13:00,"[""Filmes Online Gratis""]",80.99.82.117,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,Hungary,Budapest,Windows,29/01/1,13,['Filmes Online Gratis'],1,1
4428,1,29/01/15 13:00,"[""meet girls"",""dating girls""]",113.15.201.146,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,0.17,0,China,Nanning,Windows,29/01/1,13,"['meet girls', 'dating girls']",2,1
4429,1,29/01/15 13:00,"[""ad words"",""goolg"",""googeo""]",84.0.117.152,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET4.0E; .NET4.0C; InfoPath.3; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; 360SE),0.17,0,Hungary,Markaz,compatible,29/01/1,13,"['ad words', 'goolg', 'googeo']",3,1
4430,1,29/01/15 13:00,"[""meet girls"",""dating girls""]",113.15.201.146,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,0.17,0,China,Nanning,Windows,29/01/1,13,"['meet girls', 'dating girls']",2,1
4431,1,29/01/15 13:00,"[""Dip my Car""]",66.159.68.105,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.7,0,United States,Baltimore,Macintosh,29/01/1,13,['Dip my Car'],1,0
4432,1,29/01/15 13:00,"[""search"",""goolg"",""googeo""]",46.144.214.143,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; LCJB),0.17,0,Netherlands,Den Haag,compatible,29/01/1,13,"['search', 'goolg', 'googeo']",3,0
4433,1,29/01/15 13:00,"[""cheap clothes""]",254.206.26.165,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.2.9999.797 Safari/537.31",0.18,0,Unknown,Unknown,Windows,29/01/1,13,['cheap clothes'],1,0
4434,1,29/01/15 13:00,"[""online shopping""]",223.157.70.84,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",0.17,0,China,Changsha,Windows,29/01/1,13,['online shopping'],1,0
4435,1,29/01/15 13:00,"[""ad words"",""goolg"",""googeo""]",204.215.186.101,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4",0.17,0,United States,Unknown,Windows,29/01/1,13,"['ad words', 'goolg', 'googeo']",3,0
4436,1,29/01/15 13:00,"[""pediatric job"",""Craigslist ORG"",""online job""]",218.165.50.254,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),0.22,1,Taiwan,Unknown,compatible,29/01/1,13,"['pediatric job', 'Craigslist ORG', 'online job']",3,0
4437,1,29/01/15 13:00,"[""files sharing"",""free files download"",""large file transfer""]",112.41.11.51,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,0.17,0,China,Shenyang,Windows,29/01/1,13,"['files sharing', 'free files download', 'large file transfer']",3,0
4438,0,29/01/15 13:00,"[""new homepage"",""goolg"",""Gooble.es""]",4.69.104.86,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.1.25 (KHTML, like Gecko) Version/8.0 Safari/600.1.25",0.17,0,United States,Unknown,Macintosh,29/01/1,13,"['new homepage', 'goolg', 'Gooble.es']",3,1
4439,0,29/01/15 13:00,"[""nacer""]",13.100.152.164,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Alt1Games.TwelveSky2 1.0a),0.17,0,United States,Redmond,compatible,29/01/1,13,['nacer'],1,1
4440,0,29/01/15 13:00,"[""nacer""]",76.118.166.18,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; MALEJS; rv:11.0) like Gecko,0.17,0,United States,Quincy,Windows,29/01/1,13,['nacer'],1,0
4441,1,29/01/15 13:00,"[""mobilink""]",13.48.232.224,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",0.17,0,United States,Norwalk,Windows,29/01/1,13,['mobilink'],1,0
4442,1,29/01/15 13:00,"[""century 21 real estate"",""real estate agencies"",""nj real estate""]",254.46.102.103,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729),0.2,0,Unknown,Unknown,compatible,29/01/1,13,"['century 21 real estate', 'real estate agencies', 'nj real estate']",3,0
4443,1,29/01/15 13:01,"[""search"",""goolg"",""googeo""]",70.96.21.80,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Sacramento,Windows,29/01/1,13,"['search', 'goolg', 'googeo']",3,0
4444,1,29/01/15 13:01,"[""Byethost""]",13.48.64.128,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; InfoPath.3),0.17,0,United States,Norwalk,compatible,29/01/1,13,['Byethost'],1,1
4445,1,29/01/15 13:01,"[""car title loans"",""loan quotes"",""car finance calculator""]",254.187.80.180,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.2; WOW64; Trident/4.0; .NET4.0E; .NET4.0C),1.24,2,Unknown,Unknown,compatible,29/01/1,13,"['car title loans', 'loan quotes', 'car finance calculator']",3,0
4446,1,29/01/15 13:01,"[""Car Economics""]",246.191.178.24,Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 5.2),1.24,2,Unknown,Unknown,Windows,29/01/1,13,['Car Economics'],1,0
4447,0,29/01/15 13:01,"[""Emu Rayden""]",91.187.117.72,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,0.17,0,Albania,Unknown,Windows,29/01/1,13,['Emu Rayden'],1,0
4448,0,29/01/15 13:01,"[""Nickelodeon""]",91.119.128.18,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,Austria,Vienna,Windows,29/01/1,13,['Nickelodeon'],1,0
4449,1,29/01/15 13:01,"[""computer speed test free"",""pc speed test"",""test computer speed"",""test my pc speed""]",96.218.132.100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,13,"['computer speed test free', 'pc speed test', 'test computer speed', 'test my pc speed']",4,0
4450,1,29/01/15 13:01,"[""rediffmail"",""rediff"",""rediff cricket""]",13.129.202.172,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Norwalk,Windows,29/01/1,13,"['rediffmail', 'rediff', 'rediff cricket']",3,0
4451,1,29/01/15 13:01,"[""Data Blogger Page""]",71.235.45.179,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,West Hartford,Windows,29/01/1,13,['Data Blogger Page'],1,0
4452,1,29/01/15 13:01,"[""World Famous Singers""]",188.249.232.121,"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3",0.18,0,Saudi Arabia,Unknown,X,29/01/1,13,['World Famous Singers'],1,1
4453,1,29/01/15 13:01,"[""force download"",""youtuby"",""youtube""]",13.243.173.15,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,13,"['force download', 'youtuby', 'youtube']",3,0
4454,0,29/01/15 13:01,"[""flip art""]",9.8.219.248,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:26.0) Gecko/20100101 Firefox/26.0,0.17,0,United States,Unknown,X,29/01/1,13,['flip art'],1,1
4455,1,29/01/15 13:01,"[""pediatric job"",""Craigslist ORG"",""classifieds""]",2.87.75.226,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0.22,1,Greece,Athens,Windows,29/01/1,13,"['pediatric job', 'Craigslist ORG', 'classifieds']",3,0
4456,1,29/01/15 13:01,"[""Short Get""]",191.4.70.88,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",0.17,0,Brazil,Unknown,Windows,29/01/1,13,['Short Get'],1,0
4457,1,29/01/15 13:01,"[""Player 4k""]",81.153.145.106,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,United Kingdom,Colchester,Windows,29/01/1,13,['Player 4k'],1,0
4458,1,29/01/15 13:01,"[""etup""]",11.112.184.63,Mozilla/5.0 (Windows NT 5.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,United States,Unknown,Windows,29/01/1,13,['etup'],1,0
4459,1,29/01/15 13:01,"[""force download"",""youtuby"",""youtube org""]",14.179.215.122,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,Vietnam,Hanoi,Windows,29/01/1,13,"['force download', 'youtuby', 'youtube org']",3,1
4460,1,29/01/15 13:01,"[""Hn""]",80.152.30.95,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),0.17,0,Germany,Unknown,compatible,29/01/1,13,['Hn'],1,0
4461,1,29/01/15 13:01,"[""how to make a blog"",""blogspot"",""create a blog""]",186.231.150.121,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,Brazil,Sao Paulo,Windows,29/01/1,13,"['how to make a blog', 'blogspot', 'create a blog']",3,0
4462,1,29/01/15 13:01,"[""pediatric job"",""Craigslist ORG"",""Craig S List""]",226.172.55.183,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.22,1,Unknown,Unknown,Windows,29/01/1,13,"['pediatric job', 'Craigslist ORG', 'Craig S List']",3,0
4463,1,29/01/15 13:01,"[""sam""]",67.118.249.126,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; Touch; rv:11.0) like Gecko,0.18,0,United States,Unknown,Windows,29/01/1,13,['sam'],1,0
4464,1,29/01/15 13:01,"[""new homepage"",""goolg"",""google""]",4.69.104.86,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.1.25 (KHTML, like Gecko) Version/8.0 Safari/600.1.25",0.17,0,United States,Unknown,Macintosh,29/01/1,13,"['new homepage', 'goolg', 'google']",3,1
4465,1,29/01/15 13:01,"[""MUR ISU""]",209.176.15.5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36",0.17,0,United States,East Elmhurst,Windows,29/01/1,13,['MUR ISU'],1,0
4466,1,29/01/15 13:01,"[""cheap deals"",""inclusive vacations"",""vacations for travel""]",204.242.192.125,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; SE 2.x),0.17,0,United States,Unknown,compatible,29/01/1,13,"['cheap deals', 'inclusive vacations', 'vacations for travel']",3,0
4467,1,29/01/15 13:01,"[""car title loans"",""loan quotes"",""new car payment""]",174.38.18.162,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; WOW64; Trident/4.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; HPNTDFJS),0.7,0,United States,Unknown,compatible,29/01/1,13,"['car title loans', 'loan quotes', 'new car payment']",3,0
4468,0,29/01/15 13:01,"[""Van Drama""]",12.195.249.212,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; .NET4.0E),0.17,0,United States,Unknown,compatible,29/01/1,13,['Van Drama'],1,0
4469,1,29/01/15 13:01,"[""edu online info"",""degree programs"",""online degree program""]",204.47.188.200,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),0.22,1,United States,Durham,compatible,29/01/1,13,"['edu online info', 'degree programs', 'online degree program']",3,0
